id,x,y,z,hit,net,bounce,time,shotId
1041635,9.155,-1.936,0.037,0,0,1,1.453,377388
1041636,11.383,-0.958,2.900,1,0,0,0.970,377389
1041637,11.393,0.696,2.891,1,0,0,0.362,377390
1041638,0.009,0.047,1.171,0,1,0,0.683,377390
1041639,-4.403,-0.439,0.037,0,0,1,0.833,377390
1041640,-11.711,-0.979,1.843,1,0,0,1.243,377391
1041641,-0.003,3.076,2.722,0,1,0,1.918,377391
1041642,7.296,6.309,0.037,0,0,1,2.485,377391
1041643,11.383,-0.986,2.868,1,0,0,0.688,377392
1041644,0.013,2.272,1.393,0,1,0,1.025,377392
1041645,-5.329,3.457,0.037,0,0,1,1.217,377392
1041646,11.383,0.865,2.888,1,0,0,0.973,377393
1041647,-10.477,4.817,1.487,1,0,0,1.516,377394
1041648,-0.002,2.248,2.318,0,1,0,1.991,377394
1041649,10.242,0.174,0.037,0,0,1,2.592,377394
1041650,13.293,-0.596,1.235,1,0,0,2.947,377395
1041651,11.386,-0.851,2.886,1,0,0,0.233,377396
1041652,0.011,1.397,1.053,0,1,0,3.326,377395
1041653,0.010,0.708,1.033,0,1,0,0.506,377396
1041654,-6.943,2.578,0.037,0,0,1,3.576,377395
1041655,-4.215,1.148,0.037,0,0,1,0.626,377396
1041656,-13.018,3.580,0.769,1,0,0,3.907,377397
1041657,-0.007,-0.267,2.393,0,1,0,4.576,377397
1041658,-12.501,1.868,1.699,1,0,0,1.011,377398
1041659,8.519,-2.928,0.037,0,0,1,5.169,377397
1041660,-0.003,2.943,2.149,0,1,0,1.626,377398
1041661,8.796,4.030,0.037,0,0,1,2.198,377398
1041662,10.192,-3.526,1.064,1,0,0,5.410,377399
1041663,0.008,0.386,1.338,0,1,0,5.800,377399
1041664,12.718,4.700,1.005,1,0,0,2.716,377400
1041665,-8.200,3.508,0.037,0,0,1,6.189,377399
1041666,0.002,0.456,1.646,0,1,0,3.168,377400
1041667,-8.360,-2.431,0.037,0,0,1,3.561,377400
1041668,-13.621,5.648,0.750,1,0,0,6.612,377401
1041669,-4.875,1.362,0.037,0,0,1,7.167,377401
1041670,-12.471,-3.950,1.181,1,0,0,3.897,377402
1041671,-0.001,-2.570,1.226,0,1,0,4.326,377402
1041672,7.384,-1.923,0.037,0,0,1,4.647,377402
1041673,13.367,-1.337,0.637,1,0,0,5.062,377403
1041674,0.009,-1.834,1.599,0,1,0,5.501,377403
1041675,-11.064,-2.148,0.037,0,0,1,5.986,377403
1041676,-13.683,-2.169,0.715,1,0,0,6.181,377404
1041677,-0.004,-2.280,2.632,0,1,0,6.774,377404
1041678,14.756,-2.809,0.037,0,0,1,7.686,377404
1041679,11.397,0.540,2.833,1,0,0,0.884,377405
1041680,0.005,-0.438,1.481,0,1,0,1.205,377405
1041681,-5.819,-1.266,0.037,0,0,1,1.409,377405
1041682,-11.718,-1.811,1.593,1,0,0,1.753,377406
1041683,-0.005,-0.935,1.866,0,1,0,2.145,377406
1041684,11.276,0.115,0.037,0,0,1,2.640,377406
1041685,12.765,0.278,0.505,1,0,0,2.750,377407
1041686,0.007,-0.747,1.550,0,1,0,3.239,377407
1041687,-9.680,-1.480,0.037,0,0,1,3.724,377407
1041688,-13.152,-1.644,0.897,1,0,0,4.030,377408
1041689,-0.016,0.193,2.065,0,1,0,4.439,377408
1041690,12.474,1.919,0.037,0,0,1,4.977,377408
1041691,13.732,2.158,0.468,1,0,0,5.048,377409
1041692,11.385,1.029,2.855,1,0,0,1.042,377410
1041693,11.390,1.220,2.905,1,0,0,1.018,377411
1041694,0.009,-1.955,1.214,0,1,0,1.250,377411
1041695,-5.991,-3.527,0.037,0,0,1,1.398,377411
1041696,-13.225,-5.264,1.269,1,0,0,1.673,377412
1041697,11.387,1.496,2.888,1,0,0,1.414,377413
1041698,0.008,-1.587,1.287,0,1,0,1.715,377413
1041699,-5.490,-2.689,0.037,0,0,1,1.889,377413
1041700,-11.708,-3.948,1.487,1,0,0,2.216,377414
1041701,-0.004,-4.605,2.419,0,1,0,2.728,377414
1041702,10.165,-6.084,0.037,0,0,1,3.334,377414
1041703,11.381,-0.752,2.901,1,0,0,0.940,377415
1041704,0.001,2.126,1.202,0,1,0,1.190,377415
1041705,-11.382,-0.615,2.902,1,0,0,0.863,377416
1041706,-5.823,3.858,0.037,0,0,1,1.346,377415
1041707,-0.003,1.435,1.151,0,1,0,1.173,377416
1041708,4.347,2.509,0.037,0,0,1,1.319,377416
1041709,10.490,3.909,1.555,1,0,0,1.665,377417
1041710,0.006,3.079,1.828,0,1,0,2.148,377417
1041711,-10.480,2.230,0.037,0,0,1,2.757,377417
1041712,-12.686,2.065,0.639,1,0,0,2.983,377418
1041713,4.292,-0.512,0.834,1,0,0,3.558,377419
1041714,0.002,-1.346,1.001,0,1,0,3.852,377419
1041715,-5.131,-2.395,0.037,0,0,1,4.242,377419
1041716,-9.970,-3.588,0.139,1,0,0,4.855,377420
1041717,-0.002,-1.030,3.844,0,1,0,5.481,377420
1041718,13.878,3.092,0.037,0,0,1,6.729,377420
1041719,-11.388,-0.768,2.882,1,0,0,1.000,377421
1041720,11.386,-0.803,2.851,1,0,0,1.032,377422
1041721,0.014,2.015,0.952,0,1,0,1.268,377421
1041722,0.014,0.255,1.148,0,1,0,1.242,377422
1041723,9.090,4.232,0.037,0,0,1,2.643,377421
1041724,-6.005,0.873,0.037,0,0,1,1.374,377422
1041725,-13.363,1.689,1.163,1,0,0,1.624,377423
1041726,-0.010,-0.207,2.442,0,1,0,2.104,377423
1041727,14.622,-2.259,0.037,0,0,1,2.847,377423
1041728,-11.395,-0.561,2.891,1,0,0,0.976,377424
1041729,-0.011,1.828,1.498,0,1,0,1.305,377424
1041730,5.955,3.535,0.037,0,0,1,1.523,377424
1041731,11.143,4.888,1.423,1,0,0,1.835,377425
1041732,0.001,4.019,1.243,0,1,0,2.365,377425
1041733,-6.672,3.469,0.037,0,0,1,2.752,377425
1041734,-11.998,3.017,0.544,1,0,0,3.263,377426
1041735,-0.013,2.479,1.850,0,1,0,3.693,377426
1041736,11.371,1.864,0.037,0,0,1,4.248,377426
1041737,-11.389,-0.792,2.900,1,0,0,0.009,377427
1041738,-0.011,-0.064,1.418,0,1,0,0.245,377427
1041739,12.937,1.774,0.653,1,0,0,4.381,377428
1041740,-11.397,0.818,2.909,1,0,0,1.044,377429
1041741,7.893,0.585,0.037,0,0,1,0.446,377427
1041742,0.005,0.320,1.628,0,1,0,4.878,377428
1041743,-0.023,-0.200,1.292,0,1,0,1.292,377429
1041744,-9.593,-0.760,0.037,0,0,1,5.352,377428
1041745,6.272,-0.561,0.037,0,0,1,1.459,377429
1041746,-12.783,-1.124,0.982,1,0,0,5.637,377430
1041747,13.276,-0.781,1.381,1,0,0,1.750,377431
1041748,-0.003,0.922,1.774,0,1,0,6.073,377430
1041749,0.008,-0.265,1.242,0,1,0,2.429,377431
1041750,8.953,2.488,0.037,0,0,1,6.486,377430
1041751,-5.042,-0.157,0.037,0,0,1,2.751,377431
1041752,13.235,3.234,1.309,1,0,0,6.828,377432
1041753,-9.122,-0.054,0.737,1,0,0,3.194,377433
1041754,0.004,0.369,1.464,0,1,0,7.440,377432
1041755,-0.014,-1.673,1.089,0,1,0,3.499,377433
1041756,-7.843,-1.434,0.037,0,0,1,7.905,377432
1041757,7.413,-2.697,0.037,0,0,1,3.806,377433
1041758,-11.681,-2.347,0.616,1,0,0,8.284,377434
1041759,15.075,-3.681,0.714,1,0,0,4.329,377435
1041760,-0.012,0.141,1.220,0,1,0,8.686,377434
1041761,6.565,1.720,0.037,0,0,1,8.981,377434
1041762,-5.049,-2.995,0.395,1,0,0,5.042,377436
1041763,-0.002,-1.172,1.920,0,1,0,5.510,377436
1041764,13.258,3.300,0.956,1,0,0,9.459,377437
1041765,6.999,1.879,0.037,0,0,1,6.289,377436
1041766,0.008,1.793,1.601,0,1,0,10.060,377437
1041767,-9.969,0.805,0.037,0,0,1,10.655,377437
1041768,8.949,3.301,0.809,1,0,0,6.991,377438
1041769,0.012,3.695,1.720,0,1,0,7.320,377438
1041770,-13.544,0.597,0.641,1,0,0,11.018,377439
1041771,-11.366,4.436,0.037,0,0,1,7.864,377438
1041772,-0.015,-2.161,1.642,0,1,0,11.460,377439
1041773,9.398,-3.948,0.037,0,0,1,11.881,377439
1041774,13.527,-4.632,1.150,1,0,0,12.201,377440
1041775,0.001,-0.033,1.719,0,1,0,12.830,377440
1041776,-7.345,2.618,0.037,0,0,1,13.265,377440
1041777,-10.813,3.913,0.967,1,0,0,13.642,377441
1041778,-0.011,0.991,1.476,0,1,0,13.971,377441
1041779,10.969,-1.810,0.037,0,0,1,14.416,377441
1041780,14.651,-2.750,0.744,1,0,0,14.669,377442
1041781,0.004,0.772,2.218,0,1,0,15.275,377442
1041782,-11.851,3.294,0.037,0,0,1,15.933,377442
1041783,-12.938,3.499,0.457,1,0,0,16.040,377443
1041784,-0.010,2.481,2.358,0,1,0,16.615,377443
1041785,10.247,1.776,0.037,0,0,1,17.247,377443
1041786,13.243,1.551,1.315,1,0,0,17.587,377444
1041787,0.010,-0.872,1.893,0,1,0,18.182,377444
1041788,-9.986,-2.878,0.037,0,0,1,18.776,377444
1041789,-13.273,-3.559,0.780,1,0,0,19.137,377445
1041790,-0.006,0.327,1.394,0,1,0,19.603,377445
1041791,-11.392,0.882,2.951,1,0,0,0.936,377446
1041792,6.780,2.507,0.037,0,0,1,19.919,377445
1041793,-0.004,-2.417,1.100,0,1,0,1.197,377446
1041794,4.705,-3.720,0.037,0,0,1,1.327,377446
1041795,13.244,4.540,1.087,1,0,0,20.435,377447
1041796,0.010,3.583,1.938,0,1,0,21.065,377447
1041797,11.805,-5.617,1.439,1,0,0,1.644,377448
1041798,-10.315,2.645,0.037,0,0,1,21.722,377447
1041799,0.000,1.183,1.150,0,1,0,2.425,377448
1041800,-2.605,2.749,0.037,0,0,1,2.635,377448
1041801,-13.010,2.420,0.786,1,0,0,22.051,377449
1041802,-0.001,-0.468,1.605,0,1,0,22.475,377449
1041803,-7.690,5.457,1.297,1,0,0,3.353,377450
1041804,9.929,-2.783,0.037,0,0,1,22.915,377449
1041805,-0.002,2.326,1.211,0,1,0,3.600,377450
1041806,8.125,-0.872,0.037,0,0,1,3.920,377450
1041807,13.467,-3.635,1.023,1,0,0,23.202,377451
1041808,0.009,-0.390,2.149,0,1,0,23.740,377451
1041809,12.757,-2.701,0.668,1,0,0,4.205,377452
1041810,-9.780,2.094,0.037,0,0,1,24.256,377451
1041811,-11.385,-0.685,2.925,1,0,0,1.007,377453
1041812,0.008,-1.361,1.193,0,1,0,4.897,377452
1041813,-0.006,0.462,1.538,0,1,0,1.252,377453
1041814,-4.775,-1.010,0.037,0,0,1,5.209,377452
1041815,-12.467,2.775,1.120,1,0,0,24.510,377454
1041816,8.395,1.423,0.037,0,0,1,1.477,377453
1041817,-0.007,2.084,1.731,0,1,0,24.899,377454
1041818,-8.819,-0.876,0.836,1,0,0,5.661,377455
1041819,11.485,1.724,0.037,0,0,1,25.388,377454
1041820,0.000,1.175,1.164,0,1,0,5.999,377455
1041821,6.277,2.846,0.037,0,0,1,6.302,377455
1041822,14.983,1.549,0.919,1,0,0,25.653,377456
1041823,0.001,-0.971,1.125,0,1,0,26.255,377456
1041824,14.227,4.924,0.520,1,0,0,6.939,377457
1041825,-6.034,-1.989,0.037,0,0,1,26.560,377456
1041826,-0.214,2.609,1.384,1,0,0,8.950,377458
1041827,-11.951,-2.962,0.669,1,0,0,27.054,377459
1041828,-0.007,2.605,1.329,0,1,0,8.957,377458
1041829,-0.009,-0.481,1.443,0,1,0,27.510,377459
1041830,4.229,2.644,0.037,0,0,1,9.104,377458
1041831,6.865,1.162,0.037,0,0,1,27.858,377459
1041832,12.968,2.616,1.173,1,0,0,28.371,377460
1041833,0.008,0.566,1.545,0,1,0,28.818,377460
1041834,-8.961,-0.593,0.037,0,0,1,29.215,377460
1041835,-12.906,-1.126,0.948,1,0,0,29.511,377461
1041836,-0.005,-1.371,1.575,0,1,0,29.940,377461
1041837,8.852,-1.532,0.037,0,0,1,30.332,377461
1041838,13.866,-1.508,1.159,1,0,0,30.729,377462
1041839,-11.379,0.797,2.906,1,0,0,0.622,377463
1041840,-11.386,-1.232,2.885,1,0,0,0.663,377464
1041841,-11.385,-0.479,2.899,1,0,0,0.827,377465
1041842,-0.018,-0.294,1.233,0,1,0,0.900,377464
1041843,-0.020,0.222,1.115,0,1,0,1.134,377465
1041844,6.047,-0.007,0.037,0,0,1,1.052,377464
1041845,4.097,0.699,0.037,0,0,1,1.269,377465
1041846,14.515,0.137,1.183,1,0,0,1.379,377466
1041847,10.074,4.673,0.037,0,0,1,2.587,377466
1041848,-11.391,0.803,2.874,1,0,0,1.145,377467
1041849,-0.022,-1.964,1.127,0,1,0,1.422,377467
1041850,4.697,-3.390,0.037,0,0,1,1.562,377467
1041851,10.913,-5.400,1.482,1,0,0,1.859,377468
1041852,0.009,-2.211,1.184,0,1,0,2.310,377468
1041853,-5.727,-0.653,0.037,0,0,1,2.592,377468
1041854,-6.496,-0.548,0.203,1,0,0,2.634,377469
1041855,-0.004,5.335,0.654,0,1,0,3.509,377469
1041856,0.916,6.268,0.037,0,0,1,3.657,377469
1041857,-11.380,0.840,2.839,1,0,0,0.910,377470
1041858,-11.393,-1.005,3.270,1,0,0,1.315,377471
1041859,-0.003,0.785,1.557,0,1,0,1.625,377471
1041860,6.677,1.419,0.037,0,0,1,1.847,377471
1041861,-11.394,-1.381,2.930,1,0,0,0.720,377472
1041862,-0.012,1.853,1.254,0,1,0,0.951,377472
1041863,6.416,3.475,0.037,0,0,1,1.107,377472
1041864,-11.387,-1.383,2.867,1,0,0,1.660,377473
1041865,-0.001,1.965,1.194,0,1,0,1.890,377473
1041866,6.033,3.628,0.037,0,0,1,2.035,377473
1041867,13.253,5.604,1.248,1,0,0,2.302,377474
1041868,0.007,2.310,1.038,0,1,0,2.981,377474
1041869,-4.395,1.178,0.037,0,0,1,3.261,377474
1041870,-6.380,0.637,0.553,1,0,0,3.472,377475
1041871,-11.395,0.922,2.880,1,0,0,0.995,377476
1041872,-11.393,-1.335,2.890,1,0,0,0.929,377477
1041873,-0.020,-2.036,1.180,0,1,0,1.242,377476
1041874,-0.001,1.874,1.132,0,1,0,1.161,377477
1041875,5.570,-3.757,0.037,0,0,1,1.391,377476
1041876,5.394,3.202,0.037,0,0,1,1.291,377477
1041877,13.075,-6.400,1.316,1,0,0,1.706,377478
1041878,13.483,5.029,1.339,1,0,0,1.600,377479
1041879,4.236,-3.592,0.037,0,0,1,3.450,377478
1041880,-11.380,0.829,2.904,1,0,0,1.235,377480
1041881,-11.385,0.824,2.971,1,0,0,1.288,377481
1041882,-0.005,-0.259,1.044,0,1,0,1.500,377481
1041883,5.272,-0.788,0.037,0,0,1,1.615,377481
1041884,-11.384,-1.375,2.921,1,0,0,1.159,377482
1041885,13.678,-1.683,1.304,1,0,0,1.895,377483
1041886,-0.012,1.072,1.253,0,1,0,1.469,377482
1041887,2.578,-1.748,0.037,0,0,1,2.416,377483
1041888,4.996,1.793,0.037,0,0,1,1.635,377482
1041889,15.170,3.177,1.537,1,0,0,2.224,377484
1041890,0.003,-0.644,1.727,0,1,0,2.782,377484
1041891,-6.744,-2.034,0.037,0,0,1,3.104,377484
1041892,-12.143,-3.348,1.455,1,0,0,3.539,377485
1041893,-0.011,0.025,1.718,0,1,0,4.011,377485
1041894,8.297,2.732,0.037,0,0,1,4.435,377485
1041895,13.818,4.600,0.949,1,0,0,4.954,377486
1041896,0.006,3.796,1.762,0,1,0,5.455,377486
1041897,-7.999,3.235,0.037,0,0,1,5.833,377486
1041898,-14.331,2.762,1.479,1,0,0,6.334,377487
1041899,-0.011,-0.065,2.180,0,1,0,6.884,377487
1041900,8.414,-1.742,0.037,0,0,1,7.320,377487
1041901,12.374,-2.532,1.527,1,0,0,7.683,377488
1041902,0.009,-1.889,1.065,0,1,0,8.147,377488
1041903,-5.118,-1.752,0.037,0,0,1,8.381,377488
1041904,-12.354,-1.626,0.727,1,0,0,8.925,377489
1041905,-0.006,-2.547,1.988,0,1,0,9.564,377489
1041906,10.327,-3.643,0.037,0,0,1,10.311,377489
1041907,12.957,-4.032,0.823,1,0,0,10.749,377490
1041908,0.012,-3.478,1.270,0,1,0,11.260,377490
1041909,-5.993,-3.239,0.037,0,0,1,11.556,377490
1041910,-12.229,-2.975,1.200,1,0,0,12.079,377491
1041911,-0.007,1.017,1.592,0,1,0,13.012,377491
1041912,3.694,2.390,0.037,0,0,1,13.381,377491
1041913,5.724,3.515,0.726,1,0,0,13.985,377492
1041914,-11.396,0.775,2.851,1,0,0,1.100,377493
1041915,-0.016,0.110,1.168,0,1,0,1.316,377493
1041916,6.074,-0.325,0.037,0,0,1,1.456,377493
1041917,14.040,-0.968,1.131,1,0,0,1.734,377494
1041918,0.004,0.251,1.911,0,1,0,2.311,377494
1041919,-9.420,1.107,0.037,0,0,1,2.807,377494
1041920,-12.353,1.376,0.958,1,0,0,3.088,377495
1041921,-11.386,0.860,2.841,1,0,0,1.344,377496
1041922,-0.007,-0.641,1.872,0,1,0,3.551,377495
1041923,-0.016,-0.190,1.345,0,1,0,1.551,377496
1041924,8.504,-2.104,0.037,0,0,1,3.976,377495
1041925,7.623,-0.963,0.037,0,0,1,1.720,377496
1041926,13.254,-2.900,1.457,1,0,0,4.376,377497
1041927,0.002,-1.988,1.216,0,1,0,4.865,377497
1041928,-5.813,-1.700,0.037,0,0,1,5.130,377497
1041929,-12.387,-1.208,0.924,1,0,0,5.649,377498
1041930,-0.008,-1.630,1.351,0,1,0,6.246,377498
1041931,7.849,-1.986,0.037,0,0,1,6.746,377498
1041932,11.876,-2.267,0.453,1,0,0,7.207,377499
1041933,0.010,-2.492,1.467,0,1,0,7.782,377499
1041934,-9.334,-3.017,0.037,0,0,1,8.368,377499
1041935,-12.753,-3.421,0.622,1,0,0,8.741,377500
1041936,-0.008,-2.550,1.445,0,1,0,9.320,377500
1041937,9.288,-2.152,0.037,0,0,1,9.891,377500
1041938,12.624,-2.160,0.613,1,0,0,10.273,377501
1041939,0.004,-2.296,1.121,0,1,0,10.883,377501
1041940,-6.926,-2.479,0.037,0,0,1,11.305,377501
1041941,-11.742,-2.781,0.424,1,0,0,11.751,377502
1041942,-11.385,-1.418,2.905,1,0,0,1.413,377503
1041943,-0.020,2.266,1.071,0,1,0,1.659,377503
1041944,4.792,3.693,0.037,0,0,1,1.783,377503
1041945,-11.390,-1.314,2.913,1,0,0,1.147,377504
1041946,-0.009,1.937,1.389,0,1,0,1.373,377504
1041947,7.784,4.021,0.037,0,0,1,1.560,377504
1041948,-11.388,1.078,2.907,1,0,0,1.317,377505
1041949,-0.018,-2.656,1.151,0,1,0,1.592,377505
1041950,-11.385,-0.809,2.899,1,0,0,0.710,377506
1041951,5.150,-4.649,0.037,0,0,1,1.745,377505
1041952,-0.013,-0.059,1.080,0,1,0,0.945,377506
1041953,5.029,0.336,0.037,0,0,1,1.068,377506
1041954,13.222,1.062,1.416,1,0,0,1.377,377507
1041955,0.003,0.263,4.923,0,1,0,2.052,377507
1041956,-17.534,0.110,0.037,0,0,1,3.379,377507
1041957,-11.386,0.807,2.850,1,0,0,1.323,377508
1041958,-0.007,-2.082,1.203,0,1,0,1.596,377508
1041959,5.119,-3.729,0.037,0,0,1,1.750,377508
1041960,10.965,-5.694,1.479,1,0,0,2.041,377509
1041961,-6.461,1.160,1.082,1,0,0,2.815,377510
1041962,-0.006,1.601,1.544,0,1,0,3.135,377510
1041963,9.434,2.680,0.037,0,0,1,3.708,377510
1041964,-11.384,-0.820,2.886,1,0,0,0.769,377511
1041965,-0.014,2.220,1.077,0,1,0,1.063,377511
1041966,4.322,3.618,0.037,0,0,1,1.199,377511
1041967,11.964,6.250,1.485,1,0,0,1.595,377512
1041968,0.007,0.333,1.586,0,1,0,2.237,377512
1041969,-6.305,-3.275,0.037,0,0,1,2.696,377512
1041970,-9.352,-5.345,0.743,1,0,0,3.130,377513
1041971,-11.389,-0.888,2.893,1,0,0,1.070,377514
1041972,-0.007,2.234,1.191,0,1,0,1.352,377514
1041973,5.127,3.890,0.037,0,0,1,1.508,377514
1041974,11.967,6.357,1.348,1,0,0,1.842,377515
1041975,0.002,2.281,3.669,0,1,0,2.573,377515
1041976,-11.796,-2.341,0.037,0,0,1,3.600,377515
1041977,-13.582,-3.323,1.495,1,0,0,4.200,377516
1041978,-0.005,0.304,2.265,0,1,0,4.656,377516
1041979,9.708,2.621,0.037,0,0,1,5.099,377516
1041980,14.294,3.922,1.540,1,0,0,5.441,377517
1041981,0.008,-0.107,2.585,0,1,0,6.079,377517
1041982,-8.784,-2.113,0.037,0,0,1,6.600,377517
1041983,-12.375,-3.178,1.636,1,0,0,7.004,377518
1041984,-0.007,-2.115,1.121,0,1,0,7.362,377518
1041985,6.088,-1.732,0.037,0,0,1,7.581,377518
1041986,14.471,-1.143,0.945,1,0,0,8.092,377519
1041987,0.004,0.247,2.020,0,1,0,8.624,377519
1041988,-9.103,1.301,0.037,0,0,1,9.072,377519
1041989,-12.435,1.692,1.233,1,0,0,9.361,377520
1041990,-0.007,1.409,0.990,0,1,0,9.863,377520
1041991,4.464,1.393,0.037,0,0,1,10.085,377520
1041992,11.807,1.180,0.583,1,0,0,10.731,377521
1041993,0.010,1.922,1.423,0,1,0,11.262,377521
1041994,-10.666,3.097,0.037,0,0,1,11.912,377521
1041995,-12.675,3.494,0.514,1,0,0,12.129,377522
1041996,-0.007,-1.330,2.034,0,1,0,12.661,377522
1041997,9.198,-4.982,0.037,0,0,1,13.185,377522
1041998,-11.382,0.876,3.154,1,0,0,0.749,377523
1041999,-0.010,-2.455,1.233,0,1,0,1.002,377523
1042000,5.978,-4.041,0.037,0,0,1,1.156,377523
1042001,-11.388,0.918,2.903,1,0,0,1.230,377524
1042002,-0.016,-0.484,1.259,0,1,0,1.568,377524
1042003,4.633,-0.690,0.037,0,0,1,1.736,377524
1042004,10.493,-1.200,1.444,1,0,0,2.081,377525
1042005,0.000,0.876,1.769,0,1,0,2.571,377525
1042006,-10.811,2.884,0.037,0,0,1,3.225,377525
1042007,-12.712,3.227,0.552,1,0,0,3.430,377526
1042008,-0.005,2.544,4.094,0,1,0,4.157,377526
1042009,11.944,2.052,0.037,0,0,1,5.099,377526
1042010,-11.379,0.752,2.863,1,0,0,1.005,377527
1042011,-0.010,-0.033,1.098,0,1,0,1.257,377527
1042012,4.948,-0.195,0.037,0,0,1,1.387,377527
1042013,13.119,-0.240,1.412,1,0,0,1.726,377528
1042014,0.005,-0.374,2.037,0,1,0,2.390,377528
1042015,-8.122,-0.588,0.037,0,0,1,2.913,377528
1042016,-10.468,-0.700,0.973,1,0,0,3.231,377529
1042017,-0.004,-1.805,1.382,0,1,0,3.578,377529
1042018,8.103,-2.610,0.037,0,0,1,3.914,377529
1042019,14.822,-3.260,1.070,1,0,0,4.380,377530
1042020,0.008,0.275,1.666,0,1,0,4.971,377530
1042021,-6.488,2.075,0.037,0,0,1,5.312,377530
1042022,-11.354,3.501,1.386,1,0,0,5.740,377531
1042023,-0.011,3.261,1.864,0,1,0,6.100,377531
1042024,12.903,3.622,0.037,0,0,1,6.640,377531
1042025,11.383,1.152,2.851,1,0,0,1.586,377532
1042026,0.022,-0.239,1.139,0,1,0,1.810,377532
1042027,-5.714,-0.827,0.037,0,0,1,1.945,377532
1042028,-13.840,-1.466,1.180,1,0,0,2.239,377533
1042029,-0.008,1.091,1.057,0,1,0,2.722,377533
1042030,5.826,2.232,0.037,0,0,1,2.978,377533
1042031,6.900,2.413,0.213,1,0,0,3.031,377534
1042032,0.003,3.592,2.093,0,1,0,3.541,377534
1042033,-9.508,5.459,0.037,0,0,1,4.405,377534
1042034,-11.396,0.719,2.930,1,0,0,1.001,377535
1042035,-0.009,-0.055,1.426,0,1,0,1.242,377535
1042036,7.584,-0.351,0.037,0,0,1,1.436,377535
1042037,11.393,-0.743,2.872,1,0,0,1.436,377536
1042038,11.387,-0.664,2.922,1,0,0,1.258,377537
1042039,0.014,0.182,1.207,0,1,0,1.521,377537
1042040,-5.298,0.855,0.037,0,0,1,1.668,377537
1042041,-11.946,1.871,1.376,1,0,0,1.958,377538
1042042,-0.002,-0.105,1.467,0,1,0,2.496,377538
1042043,5.935,-1.139,0.037,0,0,1,2.830,377538
1042044,10.057,-1.750,1.056,1,0,0,3.256,377539
1042045,0.009,0.666,1.149,0,1,0,3.637,377539
1042046,-5.714,2.117,0.037,0,0,1,3.901,377539
1042047,-13.464,4.072,1.019,1,0,0,4.505,377540
1042048,11.378,1.163,3.083,1,0,0,1.453,377541
1042049,11.390,1.288,2.892,1,0,0,0.336,377542
1042050,0.022,-1.944,1.498,0,1,0,1.703,377541
1042051,0.006,-0.856,1.222,0,1,0,0.610,377542
1042052,-7.860,-3.829,0.037,0,0,1,1.906,377541
1042053,-5.394,-1.517,0.037,0,0,1,0.767,377542
1042054,-11.975,-2.156,1.383,1,0,0,1.076,377543
1042055,-0.007,-0.559,1.174,0,1,0,1.583,377543
1042056,5.611,0.277,0.037,0,0,1,1.875,377543
1042057,6.199,0.377,0.217,1,0,0,1.923,377544
1042058,0.009,0.096,1.493,0,1,0,2.291,377544
1042059,-11.215,0.024,0.037,0,0,1,3.122,377544
1042060,-12.947,0.148,0.767,1,0,0,3.406,377545
1042061,-0.006,0.925,5.233,0,1,0,4.254,377545
1042062,11.473,1.794,0.037,0,0,1,5.308,377545
1042063,11.385,1.314,2.901,1,0,0,1.446,377546
1042064,11.382,-0.867,2.868,1,0,0,1.425,377547
1042065,0.009,-2.243,1.163,0,1,0,1.681,377546
1042066,0.012,2.022,1.068,0,1,0,1.669,377547
1042067,11.381,0.765,2.931,1,0,0,0.924,377548
1042068,-5.542,-3.847,0.037,0,0,1,1.816,377546
1042069,-4.684,3.433,0.037,0,0,1,1.791,377547
1042070,0.003,-2.375,1.232,0,1,0,1.220,377548
1042071,-5.014,-4.046,0.037,0,0,1,1.381,377548
1042072,-13.175,-5.844,1.315,1,0,0,2.105,377549
1042073,-12.644,6.120,1.500,1,0,0,2.124,377550
1042074,-11.738,-6.335,1.523,1,0,0,1.741,377551
1042075,6.213,-0.820,1.178,1,0,0,2.961,377552
1042076,-0.006,-1.246,3.754,0,1,0,2.459,377551
1042077,0.002,-1.345,1.455,0,1,0,3.292,377552
1042078,11.572,4.946,0.037,0,0,1,3.461,377551
1042079,-7.803,-2.137,0.037,0,0,1,3.783,377552
1042080,11.385,-0.927,2.868,1,0,0,1.134,377553
1042081,0.008,0.425,1.361,0,1,0,1.413,377553
1042082,-6.199,0.871,0.037,0,0,1,1.599,377553
1042083,-11.273,1.096,1.198,1,0,0,1.844,377554
1042084,-0.004,-0.394,1.532,0,1,0,2.424,377554
1042085,7.845,-1.360,0.037,0,0,1,2.922,377554
1042086,10.931,-1.723,0.699,1,0,0,3.258,377555
1042087,0.015,-0.074,1.002,0,1,0,3.657,377555
1042088,-5.873,0.785,0.037,0,0,1,3.926,377555
1042089,-12.586,1.896,0.683,1,0,0,4.436,377556
1042090,-0.014,-0.321,1.790,0,1,0,4.891,377556
1042091,9.766,-2.193,0.037,0,0,1,5.355,377556
1042092,12.768,-2.783,0.997,1,0,0,5.600,377557
1042093,0.004,1.251,1.360,0,1,0,6.077,377557
1042094,-6.556,3.349,0.037,0,0,1,6.397,377557
1042095,-13.230,5.747,0.929,1,0,0,6.992,377558
1042096,-0.007,3.794,1.561,0,1,0,7.672,377558
1042097,7.790,2.783,0.037,0,0,1,8.189,377558
1042098,11.033,2.463,0.661,1,0,0,8.580,377559
1042099,0.002,-0.725,1.438,0,1,0,9.010,377559
