id,playerName,playerNumber,speed,shotType,spin,spinRpm,pointId,isServe,distance,result
377478,DJOKOVIC,ATPD643,100.67,BACKHAND,TOPSPIN,913.29,109316,0,NULL,NULL
377479,DJOKOVIC,ATPD643,70.71,FOREHAND,TOPSPIN,1212.80,109317,0,NULL,NULL
377480,F.LOPEZ,ATPL397,105.46,NOT LOGGED,NOSPIN,0.00,109318,1,NULL,NULL
377481,F.LOPEZ,ATPL397,133.31,NOT LOGGED,NOSPIN,0.00,109319,1,NULL,NULL
377482,F.LOPEZ,ATPL397,95.67,NOT LOGGED,NOSPIN,0.00,109320,1,NULL,NULL
377483,DJOKOVIC,ATPD643,58.22,FOREHAND,BACKSPIN,1418.80,109319,0,NULL,NULL
377484,DJOKOVIC,ATPD643,75.41,FOREHAND,TOPSPIN,2689.21,109320,0,NULL,NULL
377485,F.LOPEZ,ATPL397,69.41,FOREHAND,TOPSPIN,1321.05,109320,0,NULL,NULL
377486,DJOKOVIC,ATPD643,73.27,FOREHAND,TOPSPIN,3213.57,109320,0,NULL,NULL
377487,F.LOPEZ,ATPL397,71.86,FOREHAND,TOPSPIN,2575.53,109320,0,NULL,NULL
377488,DJOKOVIC,ATPD643,68.44,BACKHAND,TOPSPIN,1160.64,109320,0,NULL,NULL
377489,F.LOPEZ,ATPL397,52.50,BACKHAND,BACKSPIN,2638.53,109320,0,NULL,NULL
377490,DJOKOVIC,ATPD643,66.93,BACKHAND,TOPSPIN,2381.56,109320,0,NULL,NULL
377491,F.LOPEZ,ATPL397,100.67,BACKHAND,BACKSPIN,2217.31,109320,0,NULL,NULL
377492,DJOKOVIC,ATPD643,63.77,FOREHAND,TOPSPIN,2557.44,109320,0,NULL,NULL
377493,F.LOPEZ,ATPL397,131.43,NOT LOGGED,NOSPIN,0.00,109321,1,NULL,NULL
377494,DJOKOVIC,ATPD643,63.83,FOREHAND,TOPSPIN,1324.60,109321,0,NULL,NULL
377495,F.LOPEZ,ATPL397,71.76,FOREHAND,TOPSPIN,3162.81,109321,0,NULL,NULL
377496,F.LOPEZ,ATPL397,135.74,NOT LOGGED,NOSPIN,0.00,109322,1,NULL,NULL
377497,DJOKOVIC,ATPD643,71.03,BACKHAND,TOPSPIN,1547.28,109321,0,NULL,NULL
377498,F.LOPEZ,ATPL397,55.00,BACKHAND,BACKSPIN,3022.80,109321,0,NULL,NULL
377499,DJOKOVIC,ATPD643,54.13,BACKHAND,BACKSPIN,2289.51,109321,0,NULL,NULL
377500,F.LOPEZ,ATPL397,58.96,BACKHAND,BACKSPIN,2672.48,109321,0,NULL,NULL
377501,DJOKOVIC,ATPD643,54.37,BACKHAND,BACKSPIN,2815.13,109321,0,NULL,NULL
377502,F.LOPEZ,ATPL397,56.05,BACKHAND,BACKSPIN,2261.83,109321,0,NULL,NULL
377503,F.LOPEZ,ATPL397,121.54,NOT LOGGED,NOSPIN,0.00,109323,1,NULL,NULL
377504,F.LOPEZ,ATPL397,130.95,NOT LOGGED,NOSPIN,0.00,109324,1,NULL,NULL
377505,F.LOPEZ,ATPL397,109.33,NOT LOGGED,NOSPIN,0.00,109325,1,NULL,NULL
377506,DJOKOVIC,ATPD643,120.11,NOT LOGGED,NOSPIN,0.00,109326,1,NULL,NULL
377507,F.LOPEZ,ATPL397,54.82,FOREHAND,TOPSPIN,1004.51,109326,0,NULL,NULL
377508,F.LOPEZ,ATPL397,109.13,NOT LOGGED,NOSPIN,0.00,109327,1,NULL,NULL
377509,DJOKOVIC,ATPD643,66.76,BACKHAND,NOSPIN,0.00,109327,0,NULL,NULL
377510,F.LOPEZ,ATPL397,49.10,FOREHAND,TOPSPIN,789.73,109327,0,NULL,NULL
377511,DJOKOVIC,ATPD643,100.83,NOT LOGGED,NOSPIN,0.00,109328,1,NULL,NULL
377512,F.LOPEZ,ATPL397,55.80,BACKHAND,BACKSPIN,3010.99,109328,0,NULL,NULL
377513,DJOKOVIC,ATPD643,76.07,FOREHAND,TOPSPIN,2479.01,109328,0,NULL,NULL
377514,DJOKOVIC,ATPD643,105.68,NOT LOGGED,NOSPIN,0.00,109329,1,NULL,NULL
377515,F.LOPEZ,ATPL397,47.71,BACKHAND,BACKSPIN,1641.62,109329,0,NULL,NULL
377516,DJOKOVIC,ATPD643,82.60,FOREHAND,TOPSPIN,3641.23,109329,0,NULL,NULL
377517,F.LOPEZ,ATPL397,63.24,BACKHAND,TOPSPIN,2102.32,109329,0,NULL,NULL
377518,DJOKOVIC,ATPD643,89.40,FOREHAND,TOPSPIN,2057.95,109329,0,NULL,NULL
377519,F.LOPEZ,ATPL397,73.70,FOREHAND,TOPSPIN,2888.53,109329,0,NULL,NULL
377520,DJOKOVIC,ATPD643,64.49,BACKHAND,TOPSPIN,1548.79,109329,0,NULL,NULL
377521,F.LOPEZ,ATPL397,58.39,BACKHAND,BACKSPIN,3071.07,109329,0,NULL,NULL
377522,DJOKOVIC,ATPD643,68.76,BACKHAND,TOPSPIN,2501.92,109329,0,NULL,NULL
377523,DJOKOVIC,ATPD643,115.91,NOT LOGGED,NOSPIN,0.00,109330,1,NULL,NULL
377524,DJOKOVIC,ATPD643,86.26,NOT LOGGED,NOSPIN,0.00,109331,1,NULL,NULL
377525,F.LOPEZ,ATPL397,55.48,BACKHAND,BACKSPIN,3375.30,109331,0,NULL,NULL
377526,DJOKOVIC,ATPD643,50.41,BACKHAND,TOPSPIN,1888.98,109331,0,NULL,NULL
377527,DJOKOVIC,ATPD643,112.73,NOT LOGGED,NOSPIN,0.00,109332,1,NULL,NULL
377528,F.LOPEZ,ATPL397,52.17,BACKHAND,BACKSPIN,1351.65,109332,0,NULL,NULL
377529,DJOKOVIC,ATPD643,76.70,FOREHAND,TOPSPIN,3439.24,109332,0,NULL,NULL
377530,F.LOPEZ,ATPL397,70.02,FOREHAND,TOPSPIN,2449.41,109332,0,NULL,NULL
377531,DJOKOVIC,ATPD643,79.74,BACKHAND,TOPSPIN,1526.80,109332,0,NULL,NULL
377532,F.LOPEZ,ATPL397,126.45,NOT LOGGED,NOSPIN,0.00,109333,1,NULL,NULL
377533,DJOKOVIC,ATPD643,76.51,BACKHAND,TOPSPIN,1536.72,109333,0,NULL,NULL
377534,F.LOPEZ,ATPL397,100.66,BACKHAND,TOPSPIN,795.20,109333,0,NULL,NULL
377535,DJOKOVIC,ATPD643,116.87,NOT LOGGED,NOSPIN,0.00,109334,1,NULL,NULL
377536,F.LOPEZ,ATPL397,135.03,NOT LOGGED,NOSPIN,0.00,109335,1,NULL,NULL
377537,F.LOPEZ,ATPL397,108.89,NOT LOGGED,NOSPIN,0.00,109336,1,NULL,NULL
377538,DJOKOVIC,ATPD643,58.32,FOREHAND,TOPSPIN,1400.03,109336,0,NULL,NULL
377539,F.LOPEZ,ATPL397,68.41,FOREHAND,TOPSPIN,2685.58,109336,0,NULL,NULL
377540,DJOKOVIC,ATPD643,79.99,BACKHAND,TOPSPIN,1778.62,109336,0,NULL,NULL
377541,F.LOPEZ,ATPL397,113.88,NOT LOGGED,NOSPIN,0.00,109337,1,NULL,NULL
377542,F.LOPEZ,ATPL397,106.76,NOT LOGGED,NOSPIN,0.00,109338,1,NULL,NULL
377543,DJOKOVIC,ATPD643,61.27,BACKHAND,TOPSPIN,892.86,109338,0,NULL,NULL
377544,F.LOPEZ,ATPL397,100.67,BACKHAND,BACKSPIN,1143.75,109338,0,NULL,NULL
377545,DJOKOVIC,ATPD643,46.74,BACKHAND,TOPSPIN,1783.71,109338,0,NULL,NULL
377546,F.LOPEZ,ATPL397,125.95,NOT LOGGED,NOSPIN,0.00,109339,1,NULL,NULL
377547,F.LOPEZ,ATPL397,120.00,NOT LOGGED,NOSPIN,0.00,109340,1,NULL,NULL
377548,DJOKOVIC,ATPD643,101.68,NOT LOGGED,NOSPIN,0.00,109341,1,NULL,NULL
377549,DJOKOVIC,ATPD643,55.66,FOREHAND,TOPSPIN,1538.36,109339,0,NULL,NULL
377550,DJOKOVIC,ATPD643,68.90,BACKHAND,NOSPIN,0.00,109340,0,NULL,NULL
377551,F.LOPEZ,ATPL397,48.46,BACKHAND,BACKSPIN,1363.68,109341,0,NULL,NULL
377552,F.LOPEZ,ATPL397,45.59,FOREHAND,TOPSPIN,762.27,109340,0,NULL,NULL
377553,DJOKOVIC,ATPD643,103.07,NOT LOGGED,NOSPIN,0.00,109342,1,NULL,NULL
377554,F.LOPEZ,ATPL397,50.43,BACKHAND,BACKSPIN,2869.39,109342,0,NULL,NULL
377555,DJOKOVIC,ATPD643,71.72,BACKHAND,TOPSPIN,2384.79,109342,0,NULL,NULL
377556,F.LOPEZ,ATPL397,73.84,FOREHAND,TOPSPIN,2880.36,109342,0,NULL,NULL
377557,DJOKOVIC,ATPD643,75.02,BACKHAND,TOPSPIN,2177.16,109342,0,NULL,NULL
377558,F.LOPEZ,ATPL397,52.84,FOREHAND,BACKSPIN,2826.51,109342,0,NULL,NULL
377559,DJOKOVIC,ATPD643,71.83,FOREHAND,TOPSPIN,3904.93,109342,0,NULL,NULL
377560,F.LOPEZ,ATPL397,51.76,BACKHAND,NOSPIN,0.00,109342,0,NULL,NULL
377561,DJOKOVIC,ATPD643,100.66,FOREHAND,TOPSPIN,729.19,109342,0,NULL,NULL
377562,F.LOPEZ,ATPL397,136.79,NOT LOGGED,NOSPIN,0.00,109343,1,NULL,NULL
377563,DJOKOVIC,ATPD643,117.60,NOT LOGGED,NOSPIN,0.00,109344,1,NULL,NULL
377564,DJOKOVIC,ATPD643,116.40,NOT LOGGED,NOSPIN,0.00,109345,1,NULL,NULL
377565,DJOKOVIC,ATPD643,96.94,NOT LOGGED,NOSPIN,0.00,109346,1,NULL,NULL
377566,F.LOPEZ,ATPL397,60.94,BACKHAND,BACKSPIN,1885.15,109346,0,NULL,NULL
377567,DJOKOVIC,ATPD643,109.52,NOT LOGGED,NOSPIN,0.00,109347,1,NULL,NULL
377568,F.LOPEZ,ATPL397,49.43,BACKHAND,BACKSPIN,2169.99,109347,0,NULL,NULL
377569,F.LOPEZ,ATPL397,88.88,NOT LOGGED,NOSPIN,0.00,109348,1,NULL,NULL
377570,DJOKOVIC,ATPD643,45.41,BACKHAND,TOPSPIN,1141.01,109348,0,NULL,NULL
377571,F.LOPEZ,ATPL397,87.60,FOREHAND,TOPSPIN,1977.22,109348,0,NULL,NULL
377572,DJOKOVIC,ATPD643,100.67,NOT LOGGED,BACKSPIN,3191.34,109348,0,NULL,NULL
377573,F.LOPEZ,ATPL397,134.28,NOT LOGGED,NOSPIN,0.00,109349,1,NULL,NULL
377574,F.LOPEZ,ATPL397,123.80,NOT LOGGED,NOSPIN,0.00,109350,1,NULL,NULL
377575,F.LOPEZ,ATPL397,135.14,NOT LOGGED,NOSPIN,0.00,109351,1,NULL,NULL
377576,F.LOPEZ,ATPL397,115.77,NOT LOGGED,NOSPIN,0.00,109352,1,NULL,NULL
377577,F.LOPEZ,ATPL397,89.70,NOT LOGGED,NOSPIN,0.00,109353,1,NULL,NULL
377578,DJOKOVIC,ATPD643,80.40,FOREHAND,TOPSPIN,2072.58,109353,0,NULL,NULL
377579,F.LOPEZ,ATPL397,127.95,NOT LOGGED,NOSPIN,0.00,109354,1,NULL,NULL
377580,F.LOPEZ,ATPL397,95.87,NOT LOGGED,NOSPIN,0.00,109355,1,NULL,NULL
377581,DJOKOVIC,ATPD643,64.38,NOT LOGGED,TOPSPIN,986.16,109355,0,NULL,NULL
377582,F.LOPEZ,ATPL397,90.48,NOT LOGGED,NOSPIN,0.00,109356,1,NULL,NULL
377583,F.LOPEZ,ATPL397,72.25,FOREHAND,TOPSPIN,2682.94,109355,0,NULL,NULL
377584,DJOKOVIC,ATPD643,61.83,BACKHAND,TOPSPIN,937.42,109356,0,NULL,NULL
377585,DJOKOVIC,ATPD643,76.70,BACKHAND,TOPSPIN,1817.90,109355,0,NULL,NULL
377586,F.LOPEZ,ATPL397,75.19,FOREHAND,TOPSPIN,2646.81,109355,0,NULL,NULL
377587,DJOKOVIC,ATPD643,70.38,BACKHAND,TOPSPIN,1810.96,109355,0,NULL,NULL
377588,F.LOPEZ,ATPL397,57.71,BACKHAND,BACKSPIN,2878.74,109355,0,NULL,NULL
377589,DJOKOVIC,ATPD643,71.08,BACKHAND,TOPSPIN,2042.86,109355,0,NULL,NULL
377590,F.LOPEZ,ATPL397,58.41,BACKHAND,BACKSPIN,2839.64,109355,0,NULL,NULL
377591,DJOKOVIC,ATPD643,78.01,FOREHAND,TOPSPIN,3191.76,109355,0,NULL,NULL
377592,F.LOPEZ,ATPL397,56.80,BACKHAND,BACKSPIN,3253.34,109355,0,NULL,NULL
377593,DJOKOVIC,ATPD643,95.12,NOT LOGGED,NOSPIN,0.00,109357,1,NULL,NULL
377594,DJOKOVIC,ATPD643,78.46,BACKHAND,TOPSPIN,2197.86,109355,0,NULL,NULL
377595,F.LOPEZ,ATPL397,57.35,BACKHAND,BACKSPIN,2128.28,109357,0,NULL,NULL
377596,F.LOPEZ,ATPL397,69.11,FOREHAND,TOPSPIN,2560.65,109355,0,NULL,NULL
377597,DJOKOVIC,ATPD643,105.85,NOT LOGGED,NOSPIN,0.00,109358,1,NULL,NULL
377598,DJOKOVIC,ATPD643,80.36,BACKHAND,TOPSPIN,2519.73,109357,0,NULL,NULL
377599,DJOKOVIC,ATPD643,77.71,BACKHAND,TOPSPIN,1620.95,109355,0,NULL,NULL
377600,F.LOPEZ,ATPL397,65.05,FOREHAND,TOPSPIN,1685.82,109357,0,NULL,NULL
377601,DJOKOVIC,ATPD643,77.75,BACKHAND,TOPSPIN,1841.24,109357,0,NULL,NULL
377602,F.LOPEZ,ATPL397,65.12,FOREHAND,TOPSPIN,4183.16,109357,0,NULL,NULL
377603,DJOKOVIC,ATPD643,117.70,NOT LOGGED,NOSPIN,0.00,109359,1,NULL,NULL
377604,DJOKOVIC,ATPD643,116.54,NOT LOGGED,NOSPIN,0.00,109360,1,NULL,NULL
377605,F.LOPEZ,ATPL397,59.61,FOREHAND,TOPSPIN,1519.04,109360,0,NULL,NULL
377606,DJOKOVIC,ATPD643,74.75,FOREHAND,TOPSPIN,2700.82,109360,0,NULL,NULL
377607,F.LOPEZ,ATPL397,73.89,BACKHAND,NOSPIN,0.00,109360,0,NULL,NULL
377608,DJOKOVIC,ATPD643,100.67,FOREHAND,TOPSPIN,755.10,109360,0,NULL,NULL
377609,F.LOPEZ,ATPL397,69.99,FOREHAND,TOPSPIN,2978.53,109360,0,NULL,NULL
377610,DJOKOVIC,ATPD643,100.20,NOT LOGGED,NOSPIN,0.00,109361,1,NULL,NULL
377611,F.LOPEZ,ATPL397,61.02,BACKHAND,BACKSPIN,4111.31,109361,0,NULL,NULL
377612,DJOKOVIC,ATPD643,101.52,NOT LOGGED,NOSPIN,0.00,109362,1,NULL,NULL
377613,F.LOPEZ,ATPL397,53.00,BACKHAND,BACKSPIN,2384.67,109362,0,NULL,NULL
377614,DJOKOVIC,ATPD643,76.99,FOREHAND,TOPSPIN,2878.12,109362,0,NULL,NULL
377615,F.LOPEZ,ATPL397,61.78,BACKHAND,TOPSPIN,1893.12,109362,0,NULL,NULL
377616,DJOKOVIC,ATPD643,90.41,FOREHAND,TOPSPIN,2082.50,109362,0,NULL,NULL
377617,F.LOPEZ,ATPL397,61.49,FOREHAND,TOPSPIN,935.66,109362,0,NULL,NULL
377618,DJOKOVIC,ATPD643,66.85,BACKHAND,TOPSPIN,2134.20,109362,0,NULL,NULL
377619,F.LOPEZ,ATPL397,61.00,BACKHAND,BACKSPIN,2512.99,109362,0,NULL,NULL
377620,DJOKOVIC,ATPD643,120.54,NOT LOGGED,NOSPIN,0.00,109363,1,NULL,NULL
377621,F.LOPEZ,ATPL397,117.29,NOT LOGGED,NOSPIN,0.00,109364,1,NULL,NULL
377622,DJOKOVIC,ATPD643,100.67,BACKHAND,TOPSPIN,1309.19,109364,0,NULL,NULL
377623,DJOKOVIC,ATPD643,119.66,NOT LOGGED,NOSPIN,0.00,109365,1,NULL,NULL
377624,F.LOPEZ,ATPL397,100.67,FOREHAND,TOPSPIN,984.25,109365,0,NULL,NULL
377625,DJOKOVIC,ATPD643,87.29,FOREHAND,TOPSPIN,2859.50,109365,0,NULL,NULL
377626,F.LOPEZ,ATPL397,127.69,NOT LOGGED,NOSPIN,0.00,109366,1,NULL,NULL
377627,F.LOPEZ,ATPL397,132.29,NOT LOGGED,NOSPIN,0.00,109367,1,NULL,NULL
377628,F.LOPEZ,ATPL397,90.85,NOT LOGGED,NOSPIN,0.00,109368,1,NULL,NULL
377629,DJOKOVIC,ATPD643,63.62,NOT LOGGED,NOSPIN,0.00,109368,0,NULL,NULL
377630,F.LOPEZ,ATPL397,72.94,FOREHAND,TOPSPIN,2910.98,109368,0,NULL,NULL
377631,DJOKOVIC,ATPD643,62.85,BACKHAND,TOPSPIN,1175.80,109368,0,NULL,NULL
377632,F.LOPEZ,ATPL397,135.65,NOT LOGGED,NOSPIN,0.00,109369,1,NULL,NULL
377633,DJOKOVIC,ATPD643,90.45,NOT LOGGED,NOSPIN,0.00,109370,1,NULL,NULL
377634,F.LOPEZ,ATPL397,57.48,BACKHAND,BACKSPIN,3342.36,109370,0,NULL,NULL
377635,DJOKOVIC,ATPD643,70.96,FOREHAND,TOPSPIN,2741.18,109370,0,NULL,NULL
377636,F.LOPEZ,ATPL397,82.87,FOREHAND,TOPSPIN,1942.93,109370,0,NULL,NULL
377637,DJOKOVIC,ATPD643,118.87,NOT LOGGED,NOSPIN,0.00,109371,1,NULL,NULL
377638,DJOKOVIC,ATPD643,95.71,NOT LOGGED,NOSPIN,0.00,109372,1,NULL,NULL
377639,F.LOPEZ,ATPL397,64.36,FOREHAND,TOPSPIN,828.44,109372,0,NULL,NULL
377640,DJOKOVIC,ATPD643,116.46,NOT LOGGED,NOSPIN,0.00,109373,1,NULL,NULL
377641,F.LOPEZ,ATPL397,52.93,BACKHAND,BACKSPIN,1812.19,109373,0,NULL,NULL
377642,DJOKOVIC,ATPD643,80.74,FOREHAND,TOPSPIN,3580.15,109373,0,NULL,NULL
377643,F.LOPEZ,ATPL397,53.75,BACKHAND,BACKSPIN,2140.03,109373,0,NULL,NULL
377644,DJOKOVIC,ATPD643,69.81,FOREHAND,TOPSPIN,3109.45,109373,0,NULL,NULL
377645,DJOKOVIC,ATPD643,115.50,NOT LOGGED,NOSPIN,0.00,109374,1,NULL,NULL
377646,F.LOPEZ,ATPL397,90.77,FOREHAND,NOSPIN,0.00,109373,0,NULL,NULL
377647,F.LOPEZ,ATPL397,72.14,FOREHAND,TOPSPIN,2139.62,109374,0,NULL,NULL
377648,DJOKOVIC,ATPD643,100.67,FOREHAND,TOPSPIN,764.85,109373,0,NULL,NULL
377649,DJOKOVIC,ATPD643,61.64,BACKHAND,TOPSPIN,1471.39,109374,0,NULL,NULL
377650,DJOKOVIC,ATPD643,119.44,NOT LOGGED,NOSPIN,0.00,109375,1,NULL,NULL
377651,F.LOPEZ,ATPL397,64.75,BACKHAND,TOPSPIN,1520.19,109373,0,NULL,NULL
377652,F.LOPEZ,ATPL397,50.12,FOREHAND,BACKSPIN,1453.86,109375,0,NULL,NULL
377653,DJOKOVIC,ATPD643,79.52,BACKHAND,TOPSPIN,2073.35,109375,0,NULL,NULL
377654,F.LOPEZ,ATPL397,71.01,FOREHAND,TOPSPIN,2517.70,109375,0,NULL,NULL
377655,DJOKOVIC,ATPD643,117.65,NOT LOGGED,NOSPIN,0.00,109376,1,NULL,NULL
377656,DJOKOVIC,ATPD643,116.13,NOT LOGGED,NOSPIN,0.00,109377,1,NULL,NULL
377657,F.LOPEZ,ATPL397,51.09,FOREHAND,BACKSPIN,1739.66,109377,0,NULL,NULL
377658,DJOKOVIC,ATPD643,81.66,FOREHAND,TOPSPIN,2951.65,109377,0,NULL,NULL
377659,F.LOPEZ,ATPL397,55.92,BACKHAND,BACKSPIN,2641.95,109377,0,NULL,NULL
377660,F.LOPEZ,ATPL397,90.52,NOT LOGGED,NOSPIN,0.00,109378,1,NULL,NULL
377661,DJOKOVIC,ATPD643,65.29,BACKHAND,BACKSPIN,1234.56,109378,0,NULL,NULL
377662,F.LOPEZ,ATPL397,53.16,BACKHAND,BACKSPIN,2388.88,109378,0,NULL,NULL
377663,DJOKOVIC,ATPD643,75.51,BACKHAND,TOPSPIN,2305.47,109378,0,NULL,NULL
377664,F.LOPEZ,ATPL397,56.78,FOREHAND,TOPSPIN,2302.22,109378,0,NULL,NULL
377665,DJOKOVIC,ATPD643,78.58,BACKHAND,TOPSPIN,1731.65,109378,0,NULL,NULL
377666,F.LOPEZ,ATPL397,56.30,BACKHAND,BACKSPIN,2141.38,109378,0,NULL,NULL
377667,DJOKOVIC,ATPD643,76.62,FOREHAND,TOPSPIN,3512.49,109378,0,NULL,NULL
377668,F.LOPEZ,ATPL397,53.14,BACKHAND,BACKSPIN,2722.41,109378,0,NULL,NULL
377669,DJOKOVIC,ATPD643,78.21,BACKHAND,TOPSPIN,2453.82,109378,0,NULL,NULL
377670,F.LOPEZ,ATPL397,71.93,FOREHAND,TOPSPIN,2609.13,109378,0,NULL,NULL
377671,F.LOPEZ,ATPL397,129.58,NOT LOGGED,NOSPIN,0.00,109379,1,NULL,NULL
377672,DJOKOVIC,ATPD643,82.92,BACKHAND,TOPSPIN,1949.92,109378,0,NULL,NULL
377673,F.LOPEZ,ATPL397,57.08,FOREHAND,TOPSPIN,2427.21,109378,0,NULL,NULL
377674,DJOKOVIC,ATPD643,77.48,FOREHAND,TOPSPIN,3051.06,109378,0,NULL,NULL
377675,F.LOPEZ,ATPL397,55.25,BACKHAND,BACKSPIN,3127.99,109378,0,NULL,NULL
377676,DJOKOVIC,ATPD643,69.61,FOREHAND,TOPSPIN,3346.30,109378,0,NULL,NULL
377677,F.LOPEZ,ATPL397,62.82,BACKHAND,TOPSPIN,2197.72,109378,0,NULL,NULL
377678,DJOKOVIC,ATPD643,69.19,FOREHAND,TOPSPIN,3198.05,109378,0,NULL,NULL
377679,F.LOPEZ,ATPL397,55.50,BACKHAND,BACKSPIN,2331.71,109378,0,NULL,NULL
377680,DJOKOVIC,ATPD643,74.26,BACKHAND,TOPSPIN,2237.04,109378,0,NULL,NULL
377681,F.LOPEZ,ATPL397,124.80,NOT LOGGED,NOSPIN,0.00,109380,1,NULL,NULL
377682,F.LOPEZ,ATPL397,130.74,NOT LOGGED,NOSPIN,0.00,109381,1,NULL,NULL
377683,DJOKOVIC,ATPD643,100.66,FOREHAND,TOPSPIN,1045.72,109381,0,NULL,NULL
377684,F.LOPEZ,ATPL397,98.69,NOT LOGGED,NOSPIN,0.00,109382,1,NULL,NULL
377685,DJOKOVIC,ATPD643,55.61,FOREHAND,TOPSPIN,1729.86,109382,0,NULL,NULL
377686,F.LOPEZ,ATPL397,125.94,NOT LOGGED,NOSPIN,0.00,109383,1,NULL,NULL
377687,F.LOPEZ,ATPL397,117.59,NOT LOGGED,NOSPIN,0.00,109384,1,NULL,NULL
377688,DJOKOVIC,ATPD643,75.57,FOREHAND,NOSPIN,0.00,109384,0,NULL,NULL
377689,F.LOPEZ,ATPL397,100.67,NOT LOGGED,TOPSPIN,814.62,109384,0,NULL,NULL
377690,DJOKOVIC,ATPD643,100.67,BACKHAND,TOPSPIN,866.50,109384,0,NULL,NULL
377691,F.LOPEZ,ATPL397,50.91,FOREHAND,TOPSPIN,1086.87,109384,0,NULL,NULL
377692,DJOKOVIC,ATPD643,74.21,FOREHAND,TOPSPIN,3239.52,109384,0,NULL,NULL
377693,F.LOPEZ,ATPL397,54.38,BACKHAND,BACKSPIN,3263.23,109384,0,NULL,NULL
377694,F.LOPEZ,ATPL397,59.70,NOT LOGGED,NOSPIN,0.00,109385,1,NULL,NULL
377695,F.LOPEZ,ATPL397,91.11,NOT LOGGED,NOSPIN,0.00,109386,1,NULL,NULL
377696,DJOKOVIC,ATPD643,64.81,NOT LOGGED,BACKSPIN,1224.99,109386,0,NULL,NULL
377697,F.LOPEZ,ATPL397,70.00,FOREHAND,TOPSPIN,2957.36,109386,0,NULL,NULL
377698,DJOKOVIC,ATPD643,78.54,BACKHAND,TOPSPIN,1738.10,109386,0,NULL,NULL
377699,F.LOPEZ,ATPL397,134.31,NOT LOGGED,NOSPIN,0.00,109387,1,NULL,NULL
377700,F.LOPEZ,ATPL397,59.07,FOREHAND,TOPSPIN,2152.53,109386,0,NULL,NULL
377701,DJOKOVIC,ATPD643,80.73,FOREHAND,TOPSPIN,3024.51,109386,0,NULL,NULL
377702,F.LOPEZ,ATPL397,59.73,BACKHAND,NOSPIN,0.00,109386,0,NULL,NULL
377703,DJOKOVIC,ATPD643,57.19,FOREHAND,BACKSPIN,1415.00,109386,0,NULL,NULL
377704,F.LOPEZ,ATPL397,69.41,FOREHAND,TOPSPIN,2994.65,109386,0,NULL,NULL
377705,F.LOPEZ,ATPL397,94.73,NOT LOGGED,NOSPIN,0.00,109388,1,NULL,NULL
377706,DJOKOVIC,ATPD643,63.30,BACKHAND,TOPSPIN,975.64,109388,0,NULL,NULL
377707,F.LOPEZ,ATPL397,117.66,NOT LOGGED,NOSPIN,0.00,109389,1,NULL,NULL
377708,F.LOPEZ,ATPL397,60.31,FOREHAND,TOPSPIN,2600.92,109388,0,NULL,NULL
377709,DJOKOVIC,ATPD643,76.42,FOREHAND,TOPSPIN,3171.25,109388,0,NULL,NULL
377710,F.LOPEZ,ATPL397,59.33,BACKHAND,BACKSPIN,3017.21,109388,0,NULL,NULL
377711,DJOKOVIC,ATPD643,60.37,FOREHAND,TOPSPIN,2915.48,109388,0,NULL,NULL
377712,F.LOPEZ,ATPL397,60.59,BACKHAND,BACKSPIN,3406.58,109388,0,NULL,NULL
377713,DJOKOVIC,ATPD643,71.89,FOREHAND,TOPSPIN,3228.10,109388,0,NULL,NULL
377714,F.LOPEZ,ATPL397,66.73,FOREHAND,TOPSPIN,3023.55,109388,0,NULL,NULL
377715,DJOKOVIC,ATPD643,77.41,BACKHAND,TOPSPIN,1266.90,109388,0,NULL,NULL
377716,F.LOPEZ,ATPL397,77.38,FOREHAND,TOPSPIN,3314.91,109388,0,NULL,NULL
377717,DJOKOVIC,ATPD643,71.25,BACKHAND,TOPSPIN,1319.98,109388,0,NULL,NULL
377718,F.LOPEZ,ATPL397,124.21,NOT LOGGED,NOSPIN,0.00,109390,1,NULL,NULL
377719,F.LOPEZ,ATPL397,54.66,BACKHAND,BACKSPIN,2953.52,109388,0,NULL,NULL
377720,DJOKOVIC,ATPD643,73.45,BACKHAND,TOPSPIN,2600.38,109388,0,NULL,NULL
377721,F.LOPEZ,ATPL397,70.09,FOREHAND,TOPSPIN,2820.47,109388,0,NULL,NULL
377722,DJOKOVIC,ATPD643,71.49,BACKHAND,TOPSPIN,2304.51,109388,0,NULL,NULL
377723,F.LOPEZ,ATPL397,57.79,BACKHAND,BACKSPIN,3015.41,109388,0,NULL,NULL
377724,DJOKOVIC,ATPD643,68.54,BACKHAND,TOPSPIN,2172.45,109388,0,NULL,NULL
377725,F.LOPEZ,ATPL397,55.58,BACKHAND,BACKSPIN,2481.34,109388,0,NULL,NULL
377726,DJOKOVIC,ATPD643,68.50,FOREHAND,TOPSPIN,3079.52,109388,0,NULL,NULL
377727,F.LOPEZ,ATPL397,84.98,BACKHAND,TOPSPIN,1330.84,109388,0,NULL,NULL
377728,DJOKOVIC,ATPD643,74.19,FOREHAND,TOPSPIN,3201.28,109388,0,NULL,NULL
377729,F.LOPEZ,ATPL397,75.40,FOREHAND,TOPSPIN,3014.68,109388,0,NULL,NULL
377730,DJOKOVIC,ATPD643,74.21,BACKHAND,TOPSPIN,2429.51,109388,0,NULL,NULL
377731,F.LOPEZ,ATPL397,60.05,BACKHAND,BACKSPIN,2763.11,109388,0,NULL,NULL
